127.0.0.1 - - [07/Nov/2021:10:04:16 +0700] "GET / HTTP/1.1" 404 955
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:58 +0700] "GET /TrainingGESO/pages/Erp/SanPhamList_Thu.jsp HTTP/1.1" 200 19061
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:58 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:58 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:22:00 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&update=100441 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:22:00 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8516
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:22:34 +0700] "GET /TrainingGESO/SanPhamSvl_Thu?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:22:34 +0700] "GET /TrainingGESO/pages/Erp/SanPhamList_Thu.jsp HTTP/1.1" 200 19061
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:22:34 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:22:34 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:22:34 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:22:55 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&display=100444 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:22:56 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8540
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:23:24 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&display=100442 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:23:24 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8513
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:23:29 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&display=100444 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:23:29 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8540
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:23:35 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&display=100439 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:23:35 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8513
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:23:38 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&display=100440 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:23:38 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:24:44 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:24:44 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:24:44 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:24:46 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:24:46 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53135
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:25:07 +0700] "GET /TrainingGESO/SanPhamSvl_Thu?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:25:07 +0700] "GET /TrainingGESO/pages/Erp/SanPhamList_Thu.jsp HTTP/1.1" 200 19061
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:25:07 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:25:07 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:25:07 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:19:29:33 +0700] "POST /TrainingGESO/SanPhamSvl_Thu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:19:29:33 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8499
0:0:0:0:0:0:0:1 - - [07/Nov/2021:19:29:36 +0700] "POST /TrainingGESO/SanPhamSvl_Thu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:19:29:36 +0700] "GET /TrainingGESO/pages/Erp/SanPhamList_Thu.jsp HTTP/1.1" 200 19061
0:0:0:0:0:0:0:1 - - [07/Nov/2021:19:29:36 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:19:29:36 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:39:10 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:39:10 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:39:10 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:39:10 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:39:12 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:39:12 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 51308
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:10 +0700] "GET /TrainingGESO/ChuyenkhoListSvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:10 +0700] "GET /TrainingGESO/pages/Erp/ChuyenkhoList_Thai.jsp HTTP/1.1" 200 10705
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:10 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:10 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:10 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:10 +0700] "GET /TrainingGESO/pages/images/New30.png HTTP/1.1" 200 2163
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:10 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:10 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:10 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:12 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:40:12 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53135
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:48:37 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:48:37 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:48:37 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:48:37 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:48:41 +0700] "POST /TrainingGESO/Donhanglistsvl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:48:41 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 40547
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:48:41 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:54:35 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100363 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:54:35 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 60465
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:55:42 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100296 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:55:42 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 51288
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:55:45 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:55:45 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:55:45 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:55:47 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:55:47 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53148
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:29 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:29 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:29 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:38 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:40 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:40 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:40 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:41 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:41 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53131
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:48 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:48 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:21:56:48 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:34 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:34 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:34 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:34 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:35 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:35 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 51263
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:38 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:38 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:38 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:40 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:08:40 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 51263
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:03 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:03 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:03 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:04 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:04 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 51263
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:24 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:26 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:26 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:26 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:27 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:27 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53131
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:40 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:40 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:40 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:41 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:41 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53144
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:15:50 +0700] "POST /TrainingGESO/pages/Erp/sanphamAjax.jsp?donhang=1&letters=2 HTTP/1.1" 200 330
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:00 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:00 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:00 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:01 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:01 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 52986
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:10 +0700] "POST /TrainingGESO/pages/Erp/sanphamAjax.jsp?donhangsua=1&letters=1 HTTP/1.1" 200 385
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:18 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:18 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:18 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:42 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:42 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:42 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:42 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:42 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 51144
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:47 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=1&limit=150&timestamp=1636298266152 HTTP/1.1" 200 318
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:53 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=2&limit=150&timestamp=1636298272706 HTTP/1.1" 200 296
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:17:58 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=3&limit=150&timestamp=1636298277948 HTTP/1.1" 200 296
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:18:08 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=0&limit=150&timestamp=1636298287826 HTTP/1.1" 200 336
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:04 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:04 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:04 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:05 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:05 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:05 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:05 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:07 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 51148
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:10 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=1&limit=150&timestamp=1636298470707 HTTP/1.1" 200 318
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:17 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=2&limit=150&timestamp=1636298475999 HTTP/1.1" 200 296
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:23 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=3&limit=150&timestamp=1636298482253 HTTP/1.1" 200 296
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:49 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:49 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:49 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:52 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:52 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 51137
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:21:55 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=1&limit=150&timestamp=1636298515029 HTTP/1.1" 200 318
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:22:01 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=2&limit=150&timestamp=1636298521201 HTTP/1.1" 200 296
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:22:03 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=3&limit=150&timestamp=1636298523529 HTTP/1.1" 200 296
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:22:07 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=0&limit=150&timestamp=1636298526908 HTTP/1.1" 200 336
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:22:12 +0700] "GET /TrainingGESO/pages/Erp/khachhanglistAjax.jsp?q=4&limit=150&timestamp=1636298531574 HTTP/1.1" 200 276
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:31:03 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:31:03 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:31:03 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:31:05 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100348 HTTP/1.1" 500 1448
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:31:24 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:31:24 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:31:24 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:31:25 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100348 HTTP/1.1" 500 1448
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:32:59 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:32:59 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:32:59 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:33:01 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100348 HTTP/1.1" 500 1448
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:33:02 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:33:02 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10347
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:33:02 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:33:04 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100393 HTTP/1.1" 500 1448
0:0:0:0:0:0:0:1 - - [07/Nov/2021:22:33:45 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
