127.0.0.1 - - [01/Dec/2021:10:15:11 +0700] "GET / HTTP/1.1" 404 955
0:0:0:0:0:0:0:1 - - [01/Dec/2021:19:39:55 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:19:39:55 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [01/Dec/2021:19:39:56 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:19:39:56 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 53206
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:24:18 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:24:18 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:24:18 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:24:18 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:09 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:09 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:09 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:10 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:10 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 53206
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:14 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:14 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:14 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:16 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&display=100302 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:16 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 53241
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:22 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:22 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:22 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:44 +0700] "POST /TrainingGESO/Donhanglistsvl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:44 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 47584
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:44 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:45 +0700] "POST /TrainingGESO/Donhanglistsvl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:45 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:45 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:47 +0700] "POST /TrainingGESO/Donhanglistsvl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:47 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 47584
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:47 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:47 +0700] "POST /TrainingGESO/Donhanglistsvl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:47 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:25:47 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:51 +0700] "POST /TrainingGESO/Donhanglistsvl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:51 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 47584
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:51 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:52 +0700] "POST /TrainingGESO/Donhanglistsvl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:52 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:52 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:54 +0700] "GET /TrainingGESO/pages/css/spinner.gif HTTP/1.1" 200 1849
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:55 +0700] "POST /TrainingGESO/Donhanglistsvl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:55 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 8806
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:55 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:57 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:57 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:26:57 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:33:53 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:33:53 +0700] "GET /TrainingGESO/ChuyenkhoListSvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:33:53 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10993
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:33:53 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:33:53 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:34:16 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:34:16 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10948
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:34:16 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:34:35 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:34:35 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:34:35 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:45:56 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=null&display=100302 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:45:56 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 53241
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:01 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:01 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:01 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:01 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:18 +0700] "GET /TrainingGESO/DonBanHang_ThuSvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:18 +0700] "GET /TrainingGESO/pages/Erp/DonBanHang_Thu.jsp HTTP/1.1" 200 11068
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:18 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:18 +0700] "GET /TrainingGESO/pages/scripts/phanTrang.js HTTP/1.1" 200 712
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:18 +0700] "GET /TrainingGESO/pages/scripts/datepicker.js HTTP/1.1" 200 74592
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/scripts/Timepicker/jquery.min.js HTTP/1.1" 200 85925
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/images/add32.png HTTP/1.1" 200 4352
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/images/timkiem_e.png HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/images/convert.gif HTTP/1.1" 200 2832
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/images/first.gif HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/images/prev_d.gif HTTP/1.1" 200 188
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/scripts/Timepicker/jquery-ui.min.js HTTP/1.1" 200 201658
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/images/next_d.gif HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/images/last.gif HTTP/1.1" 200 265
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:19 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:23 +0700] "POST /TrainingGESO/DonBanHang_ThuSvl HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:25 +0700] "GET /TrainingGESO/DonBanHang_ThuSvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:25 +0700] "GET /TrainingGESO/pages/Erp/DonBanHang_Thu.jsp HTTP/1.1" 200 11068
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:25 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:25 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:25 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:29 +0700] "POST /TrainingGESO/DonBanHang_ThuSvl HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:31 +0700] "GET /TrainingGESO/DonBanHang_ThuSvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:31 +0700] "GET /TrainingGESO/pages/Erp/DonBanHang_Thu.jsp HTTP/1.1" 200 11068
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:31 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:31 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:31 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:37 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:37 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [01/Dec/2021:22:52:37 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
